date,open,high,low,close,volume,ma50,ma200
2026-02-12 13:25:00,10.97,10.98,10.96,10.96,886000,,
2026-02-12 13:30:00,10.97,10.97,10.95,10.96,713600,,
2026-02-12 13:35:00,10.96,10.97,10.95,10.95,624000,,
2026-02-12 13:40:00,10.96,10.97,10.95,10.95,595096,,
2026-02-12 13:45:00,10.96,10.96,10.95,10.96,421100,,
2026-02-12 13:50:00,10.95,10.96,10.95,10.95,488600,,
2026-02-12 13:55:00,10.96,10.97,10.95,10.97,595200,,
2026-02-12 14:00:00,10.97,10.97,10.96,10.96,296400,,
2026-02-12 14:05:00,10.96,10.97,10.96,10.96,365200,,
2026-02-12 14:10:00,10.97,10.97,10.95,10.97,759800,,
2026-02-12 14:15:00,10.97,10.97,10.96,10.97,206600,,
2026-02-12 14:20:00,10.96,10.97,10.96,10.96,585800,,
2026-02-12 14:25:00,10.96,10.97,10.96,10.96,649800,,
2026-02-12 14:30:00,10.96,10.97,10.95,10.97,1304000,,
2026-02-12 14:35:00,10.96,10.97,10.96,10.96,729800,,
2026-02-12 14:40:00,10.96,10.97,10.95,10.96,1172500,,
2026-02-12 14:45:00,10.96,10.97,10.96,10.96,957920,,
2026-02-12 14:50:00,10.96,10.97,10.96,10.97,805000,,
2026-02-12 14:55:00,10.97,10.97,10.96,10.96,1810100,,
2026-02-12 15:00:00,10.97,10.98,10.96,10.96,1365800,,
2026-02-13 09:35:00,10.96,10.97,10.95,10.96,3208153,,
2026-02-13 09:40:00,10.96,10.97,10.95,10.97,2051000,,
2026-02-13 09:45:00,10.97,10.97,10.95,10.96,1273600,,
2026-02-13 09:50:00,10.95,10.97,10.95,10.97,730600,,
2026-02-13 09:55:00,10.96,10.98,10.96,10.98,849300,,
2026-02-13 10:00:00,10.97,10.98,10.96,10.96,1410400,,
2026-02-13 10:05:00,10.96,10.98,10.96,10.97,907353,,
2026-02-13 10:10:00,10.97,10.98,10.97,10.98,699600,,
2026-02-13 10:15:00,10.98,10.99,10.97,10.98,1580496,,
2026-02-13 10:20:00,10.99,10.99,10.97,10.97,511800,,
2026-02-13 10:25:00,10.97,10.98,10.97,10.98,409200,,
2026-02-13 10:30:00,10.97,10.99,10.97,10.98,1522002,,
2026-02-13 10:35:00,10.99,10.99,10.98,10.99,967300,,
2026-02-13 10:40:00,10.99,10.99,10.97,10.98,851800,,
2026-02-13 10:45:00,10.98,10.99,10.97,10.98,407900,,
2026-02-13 10:50:00,10.98,10.98,10.97,10.97,365300,,
2026-02-13 10:55:00,10.98,10.98,10.97,10.97,281200,,
2026-02-13 11:00:00,10.98,10.98,10.97,10.97,555000,,
2026-02-13 11:05:00,10.98,10.98,10.96,10.97,1731500,,
2026-02-13 11:10:00,10.96,10.97,10.96,10.97,642400,,
2026-02-13 11:15:00,10.96,10.97,10.95,10.95,1452928,,
2026-02-13 11:20:00,10.95,10.96,10.94,10.95,1856572,,
2026-02-13 11:25:00,10.94,10.95,10.94,10.94,530700,,
2026-02-13 11:30:00,10.95,10.96,10.94,10.94,925800,,
2026-02-13 13:05:00,10.95,10.96,10.94,10.96,1273320,,
2026-02-13 13:10:00,10.95,10.96,10.94,10.94,478000,,
2026-02-13 13:15:00,10.95,10.95,10.94,10.94,828300,,
2026-02-13 13:20:00,10.94,10.95,10.94,10.95,571800,,
2026-02-13 13:25:00,10.94,10.95,10.94,10.94,1077142,,
2026-02-13 13:30:00,10.95,10.95,10.94,10.95,1067700,10.9628,
2026-02-13 13:35:00,10.95,10.95,10.93,10.94,1250338,10.9624,
2026-02-13 13:40:00,10.93,10.94,10.93,10.94,671580,10.962,
2026-02-13 13:45:00,10.94,10.95,10.93,10.94,1624000,10.9618,
2026-02-13 13:50:00,10.94,10.95,10.94,10.94,575830,10.961599999999999,
2026-02-13 13:55:00,10.94,10.95,10.93,10.94,1876870,10.961200000000002,
2026-02-13 14:00:00,10.93,10.94,10.93,10.93,616200,10.960799999999999,
2026-02-13 14:05:00,10.93,10.94,10.92,10.92,1936700,10.9598,
2026-02-13 14:10:00,10.93,10.93,10.92,10.92,638200,10.959000000000001,
2026-02-13 14:15:00,10.92,10.93,10.91,10.91,1913400,10.958,
2026-02-13 14:20:00,10.92,10.92,10.91,10.92,749700,10.957,
2026-02-13 14:25:00,10.91,10.92,10.91,10.91,528400,10.9558,
2026-02-13 14:30:00,10.92,10.92,10.91,10.92,1564600,10.955,
2026-02-13 14:35:00,10.91,10.92,10.91,10.92,1077100,10.9542,
2026-02-13 14:40:00,10.92,10.93,10.91,10.92,1781900,10.953199999999999,
2026-02-13 14:45:00,10.92,10.92,10.9,10.91,1633900,10.9522,
2026-02-13 14:50:00,10.91,10.92,10.9,10.91,2016900,10.951200000000002,
2026-02-13 14:55:00,10.91,10.92,10.9,10.92,1817800,10.9504,
2026-02-13 15:00:00,10.92,10.92,10.91,10.91,2213152,10.949200000000001,
2026-02-24 09:35:00,10.93,10.95,10.91,10.93,5750208,10.9486,
2026-02-24 09:40:00,10.94,10.95,10.92,10.94,2316760,10.9482,
2026-02-24 09:45:00,10.93,10.94,10.92,10.93,2514670,10.9476,
2026-02-24 09:50:00,10.93,10.94,10.92,10.92,1376944,10.9466,
2026-02-24 09:55:00,10.92,10.93,10.9,10.91,4181356,10.945599999999999,
2026-02-24 10:00:00,10.9,10.91,10.9,10.91,1446700,10.9444,
2026-02-24 10:05:00,10.91,10.92,10.89,10.9,2867438,10.9428,
2026-02-24 10:10:00,10.9,10.9,10.88,10.89,2353100,10.941400000000002,
2026-02-24 10:15:00,10.89,10.91,10.89,10.89,1258200,10.9398,
2026-02-24 10:20:00,10.89,10.9,10.89,10.9,1017700,10.9382,
2026-02-24 10:25:00,10.89,10.9,10.89,10.89,1151700,10.936399999999999,
2026-02-24 10:30:00,10.89,10.91,10.89,10.91,954900,10.9352,
2026-02-24 10:35:00,10.91,10.91,10.9,10.91,568720,10.933800000000002,
2026-02-24 10:40:00,10.91,10.92,10.9,10.91,1290990,10.9324,
2026-02-24 10:45:00,10.91,10.91,10.9,10.9,595440,10.9306,
2026-02-24 10:50:00,10.91,10.91,10.9,10.9,1229290,10.929,
2026-02-24 10:55:00,10.9,10.91,10.9,10.91,293800,10.9276,
2026-02-24 11:00:00,10.91,10.91,10.9,10.91,241560,10.9264,
2026-02-24 11:05:00,10.91,10.91,10.9,10.9,1051227,10.925,
2026-02-24 11:10:00,10.9,10.91,10.9,10.91,393100,10.923800000000002,
2026-02-24 11:15:00,10.91,10.91,10.9,10.9,794240,10.9224,
2026-02-24 11:20:00,10.91,10.91,10.9,10.9,432500,10.921,
2026-02-24 11:25:00,10.9,10.91,10.9,10.9,807600,10.92,
2026-02-24 11:30:00,10.9,10.91,10.9,10.91,573000,10.9192,
2026-02-24 13:05:00,10.9,10.92,10.9,10.91,829300,10.918600000000001,
2026-02-24 13:10:00,10.91,10.92,10.9,10.91,663000,10.918,
2026-02-24 13:15:00,10.9,10.91,10.9,10.91,436224,10.916999999999998,
2026-02-24 13:20:00,10.9,10.91,10.9,10.91,734000,10.916400000000001,
2026-02-24 13:25:00,10.91,10.91,10.89,10.9,1112809,10.9156,
2026-02-24 13:30:00,10.9,10.9,10.89,10.9,597700,10.9146,
2026-02-24 13:35:00,10.9,10.9,10.89,10.89,359400,10.913599999999999,
2026-02-24 13:40:00,10.9,10.91,10.89,10.9,697420,10.9126,
