date,open,high,low,close,volume,ma50,ma200
2026-05-07 13:25:00,449.68,450.16,449.53,450.16,528700,,
2026-05-07 13:30:00,450.16,451.07,450.13,450.88,627900,,
2026-05-07 13:35:00,450.89,453.87,450.89,453.87,627300,,
2026-05-07 13:40:00,453.87,454.43,453.51,453.63,539000,,
2026-05-07 13:45:00,453.69,454.08,452.98,453.1,432000,,
2026-05-07 13:50:00,453.15,454.88,453.15,454.63,471200,,
2026-05-07 13:55:00,454.67,454.69,453.65,453.65,358900,,
2026-05-07 14:00:00,453.63,453.63,452.52,452.87,383900,,
2026-05-07 14:05:00,452.97,454.89,452.97,454.1,432600,,
2026-05-07 14:10:00,454.1,454.11,453.1,453.17,300400,,
2026-05-07 14:15:00,453.12,453.95,453.11,453.88,308100,,
2026-05-07 14:20:00,453.85,454.45,453.76,454.45,390200,,
2026-05-07 14:25:00,454.46,454.78,454.25,454.3,429800,,
2026-05-07 14:30:00,454.15,454.23,453.38,453.82,512200,,
2026-05-07 14:35:00,453.88,454.53,453.88,454.41,547700,,
2026-05-07 14:40:00,454.12,454.49,454.03,454.25,500100,,
2026-05-07 14:45:00,454.3,454.48,454.24,454.43,599100,,
2026-05-07 14:50:00,454.44,454.47,454.04,454.04,879200,,
2026-05-07 14:55:00,454.03,454.03,453.0,453.21,966400,,
2026-05-07 15:00:00,453.21,454.02,451.64,451.64,1154600,,
2026-05-08 09:35:00,449.0,455.5,448.66,451.5,2973200,,
2026-05-08 09:40:00,451.46,451.46,448.8,449.53,1368300,,
2026-05-08 09:45:00,449.52,450.76,447.8,450.63,957600,,
2026-05-08 09:50:00,450.87,450.87,448.97,448.97,1056400,,
2026-05-08 09:55:00,448.94,448.94,447.53,448.52,871700,,
2026-05-08 10:00:00,448.52,450.93,448.46,449.91,589300,,
2026-05-08 10:05:00,449.96,449.96,448.07,448.34,578200,,
2026-05-08 10:10:00,448.28,448.28,447.41,447.97,864400,,
2026-05-08 10:15:00,447.96,448.11,447.21,447.6,764500,,
2026-05-08 10:20:00,447.5,447.5,445.11,445.21,1532500,,
2026-05-08 10:25:00,445.28,445.95,444.4,445.95,1156500,,
2026-05-08 10:30:00,445.92,446.93,445.71,446.3,397000,,
2026-05-08 10:35:00,446.4,446.41,444.89,445.26,520200,,
2026-05-08 10:40:00,445.25,446.27,444.57,446.22,468300,,
2026-05-08 10:45:00,446.22,447.33,446.02,446.07,296900,,
2026-05-08 10:50:00,446.07,446.07,443.99,444.42,879300,,
2026-05-08 10:55:00,444.36,444.64,443.68,443.72,478300,,
2026-05-08 11:00:00,443.73,443.81,443.0,443.1,575600,,
2026-05-08 11:05:00,443.14,443.16,441.0,441.7,1275100,,
2026-05-08 11:10:00,441.67,442.01,440.35,441.98,981000,,
2026-05-08 11:15:00,441.88,442.65,441.81,442.21,364800,,
2026-05-08 11:20:00,442.35,442.35,441.32,441.7,291400,,
2026-05-08 11:25:00,441.75,442.48,441.62,442.3,293200,,
2026-05-08 11:30:00,442.31,442.4,441.58,442.0,305400,,
2026-05-08 13:05:00,442.02,442.42,440.16,441.23,1024400,,
2026-05-08 13:10:00,441.22,441.59,441.14,441.59,387600,,
2026-05-08 13:15:00,441.59,441.97,441.3,441.51,431700,,
2026-05-08 13:20:00,441.5,441.65,441.1,441.1,480000,,
2026-05-08 13:25:00,441.1,441.5,440.7,440.72,517800,,
2026-05-08 13:30:00,440.72,441.92,440.52,441.72,491800,448.3494,
2026-05-08 13:35:00,441.59,441.9,440.61,440.61,547100,448.15840000000003,
2026-05-08 13:40:00,440.51,441.16,440.49,440.59,517500,447.9526,
2026-05-08 13:45:00,440.59,441.15,440.58,440.85,375500,447.6922,
2026-05-08 13:50:00,440.82,440.82,439.88,439.98,1389200,447.4192,
2026-05-08 13:55:00,439.95,440.0,439.6,439.83,589400,447.15380000000005,
2026-05-08 14:00:00,439.8,439.81,438.18,438.86,904200,446.8384,
2026-05-08 14:05:00,438.84,439.39,438.3,438.32,581000,446.5318000000001,
2026-05-08 14:10:00,438.33,438.99,438.12,438.12,580600,446.2368,
2026-05-08 14:15:00,438.12,438.73,438.0,438.38,604700,445.92240000000004,
2026-05-08 14:20:00,438.35,438.35,437.57,437.59,917700,445.6107999999999,
2026-05-08 14:25:00,437.58,437.87,437.22,437.71,711600,445.28740000000005,
