date,open,high,low,close,volume,ma50,ma200
2026-01-29 13:25:00,10.79,10.8,10.75,10.8,3628898,,
2026-01-29 13:30:00,10.8,10.85,10.8,10.85,5807050,,
2026-01-29 13:35:00,10.84,10.87,10.84,10.85,5281226,,
2026-01-29 13:40:00,10.86,10.89,10.85,10.87,4593790,,
2026-01-29 13:45:00,10.88,10.89,10.85,10.85,3475020,,
2026-01-29 13:50:00,10.85,10.88,10.85,10.87,2442100,,
2026-01-29 13:55:00,10.88,10.88,10.87,10.87,1902600,,
2026-01-29 14:00:00,10.88,10.92,10.88,10.92,5700900,,
2026-01-29 14:05:00,10.92,10.94,10.91,10.92,4192600,,
2026-01-29 14:10:00,10.93,10.95,10.92,10.93,5196800,,
2026-01-29 14:15:00,10.93,10.94,10.92,10.93,2003600,,
2026-01-29 14:20:00,10.94,10.95,10.93,10.93,1736556,,
2026-01-29 14:25:00,10.94,10.97,10.94,10.97,5207576,,
2026-01-29 14:30:00,10.96,10.97,10.94,10.94,3174700,,
2026-01-29 14:35:00,10.94,10.97,10.93,10.97,2969900,,
2026-01-29 14:40:00,10.97,10.98,10.96,10.98,2657724,,
2026-01-29 14:45:00,10.98,10.98,10.95,10.96,2387353,,
2026-01-29 14:50:00,10.96,10.97,10.93,10.96,2412500,,
2026-01-29 14:55:00,10.96,10.97,10.95,10.96,3255160,,
2026-01-29 15:00:00,10.97,10.97,10.96,10.96,3949200,,
2026-01-30 09:35:00,10.94,10.99,10.93,10.97,7934900,,
2026-01-30 09:40:00,10.98,11.02,10.97,11.01,8001758,,
2026-01-30 09:45:00,11.01,11.03,10.99,11.0,5520300,,
2026-01-30 09:50:00,11.0,11.0,10.94,10.96,4626800,,
2026-01-30 09:55:00,10.96,10.98,10.95,10.98,1866987,,
2026-01-30 10:00:00,10.98,10.98,10.96,10.96,1495200,,
2026-01-30 10:05:00,10.96,10.97,10.94,10.95,3532000,,
2026-01-30 10:10:00,10.95,10.96,10.93,10.95,2362100,,
2026-01-30 10:15:00,10.94,10.95,10.92,10.94,1959800,,
2026-01-30 10:20:00,10.93,10.94,10.92,10.94,2014800,,
2026-01-30 10:25:00,10.94,10.94,10.92,10.93,2326900,,
2026-01-30 10:30:00,10.93,10.94,10.92,10.93,1894500,,
2026-01-30 10:35:00,10.91,10.92,10.88,10.88,5476100,,
2026-01-30 10:40:00,10.88,10.93,10.88,10.9,2567211,,
2026-01-30 10:45:00,10.9,10.91,10.89,10.9,2375713,,
2026-01-30 10:50:00,10.89,10.92,10.89,10.92,1248400,,
2026-01-30 10:55:00,10.92,10.92,10.9,10.91,883800,,
2026-01-30 11:00:00,10.91,10.91,10.89,10.91,1501783,,
2026-01-30 11:05:00,10.9,10.91,10.88,10.89,2107204,,
2026-01-30 11:10:00,10.88,10.9,10.88,10.89,1253800,,
2026-01-30 11:15:00,10.89,10.89,10.87,10.88,2065146,,
2026-01-30 11:20:00,10.88,10.88,10.85,10.86,2241554,,
2026-01-30 11:25:00,10.86,10.87,10.85,10.86,1863600,,
2026-01-30 11:30:00,10.86,10.87,10.86,10.87,658300,,
2026-01-30 13:05:00,10.87,10.89,10.86,10.88,2690700,,
2026-01-30 13:10:00,10.88,10.89,10.87,10.89,1250200,,
2026-01-30 13:15:00,10.88,10.9,10.88,10.9,1195120,,
2026-01-30 13:20:00,10.9,10.9,10.88,10.9,1334600,,
2026-01-30 13:25:00,10.9,10.9,10.88,10.89,674500,,
2026-01-30 13:30:00,10.9,10.91,10.89,10.91,960100,10.917,
2026-01-30 13:35:00,10.9,10.91,10.89,10.9,993400,10.919,
2026-01-30 13:40:00,10.9,10.9,10.89,10.9,896600,10.92,
2026-01-30 13:45:00,10.89,10.9,10.89,10.89,707400,10.9208,
2026-01-30 13:50:00,10.89,10.89,10.87,10.89,1557200,10.921199999999999,
2026-01-30 13:55:00,10.89,10.89,10.87,10.88,1275200,10.921800000000001,
2026-01-30 14:00:00,10.87,10.89,10.87,10.89,1101800,10.9222,
2026-01-30 14:05:00,10.89,10.89,10.87,10.88,1169100,10.9224,
2026-01-30 14:10:00,10.88,10.88,10.86,10.87,4455700,10.9214,
2026-01-30 14:15:00,10.86,10.87,10.85,10.86,2786300,10.920200000000001,
2026-01-30 14:20:00,10.86,10.86,10.85,10.85,557400,10.9186,
2026-01-30 14:25:00,10.86,10.86,10.84,10.85,2181900,10.917,
2026-01-30 14:30:00,10.84,10.86,10.84,10.84,1119853,10.9152,
2026-01-30 14:35:00,10.84,10.86,10.83,10.86,2301247,10.913000000000002,
2026-01-30 14:40:00,10.86,10.87,10.84,10.86,1073300,10.9114,
2026-01-30 14:45:00,10.86,10.86,10.84,10.85,2335100,10.908999999999999,
2026-01-30 14:50:00,10.84,10.86,10.84,10.84,1875700,10.906199999999998,
2026-01-30 14:55:00,10.85,10.85,10.83,10.85,2344700,10.904000000000002,
2026-01-30 15:00:00,10.85,10.86,10.83,10.83,4559721,10.9014,
2026-02-02 09:35:00,10.82,10.85,10.81,10.84,5884151,10.899,
2026-02-02 09:40:00,10.84,10.87,10.83,10.86,2940000,10.897,
2026-02-02 09:45:00,10.86,10.91,10.86,10.91,6874400,10.8958,
2026-02-02 09:50:00,10.91,10.96,10.91,10.96,8805300,10.8948,
2026-02-02 09:55:00,10.96,10.96,10.93,10.94,4921900,10.893600000000001,
2026-02-02 10:00:00,10.93,10.95,10.93,10.95,3417982,10.8934,
2026-02-02 10:05:00,10.95,11.01,10.95,11.01,11338500,10.893999999999998,
2026-02-02 10:10:00,11.01,11.02,11.0,11.01,5047900,10.895,
2026-02-02 10:15:00,11.0,11.01,10.98,11.0,2597419,10.895999999999999,
2026-02-02 10:20:00,10.99,11.02,10.99,11.01,4074399,10.897199999999998,
2026-02-02 10:25:00,11.01,11.03,11.0,11.02,5980379,10.898800000000001,
2026-02-02 10:30:00,11.02,11.02,11.0,11.0,1972521,10.9,
2026-02-02 10:35:00,11.0,11.01,10.99,11.01,1828620,10.9016,
2026-02-02 10:40:00,11.0,11.03,11.0,11.01,3982599,10.903200000000002,
2026-02-02 10:45:00,11.02,11.02,11.0,11.01,1252800,10.9058,
2026-02-02 10:50:00,11.0,11.01,11.0,11.01,1239200,10.908,
2026-02-02 10:55:00,11.01,11.01,10.99,11.01,2120140,10.9102,
2026-02-02 11:00:00,11.0,11.01,10.99,11.0,1452900,10.911800000000001,
2026-02-02 11:05:00,11.0,11.01,10.99,10.99,1445500,10.9134,
2026-02-02 11:10:00,10.99,11.0,10.98,10.98,1434660,10.9148,
2026-02-02 11:15:00,10.99,10.99,10.97,10.97,1062700,10.916400000000001,
2026-02-02 11:20:00,10.98,10.98,10.95,10.95,1812700,10.9176,
2026-02-02 11:25:00,10.96,10.96,10.95,10.95,1109500,10.919,
2026-02-02 11:30:00,10.95,10.96,10.94,10.94,823200,10.9206,
2026-02-02 13:05:00,10.95,10.95,10.93,10.95,1377896,10.9224,
2026-02-02 13:10:00,10.95,10.95,10.93,10.94,629300,10.923799999999998,
2026-02-02 13:15:00,10.94,10.94,10.93,10.94,588900,10.925,
2026-02-02 13:20:00,10.94,10.94,10.91,10.91,1720500,10.9254,
