date,open,high,low,close,volume,ma50,ma200
2026-02-02 13:25:00,10.91,10.92,10.9,10.9,1594100,,
2026-02-02 13:30:00,10.9,10.91,10.9,10.9,1006200,,
2026-02-02 13:35:00,10.9,10.91,10.9,10.9,1853600,,
2026-02-02 13:40:00,10.9,10.9,10.88,10.88,2276600,,
2026-02-02 13:45:00,10.88,10.89,10.88,10.88,1091500,,
2026-02-02 13:50:00,10.88,10.88,10.87,10.87,1118300,,
2026-02-02 13:55:00,10.88,10.89,10.86,10.86,1574300,,
2026-02-02 14:00:00,10.87,10.88,10.86,10.88,1644720,,
2026-02-02 14:05:00,10.88,10.89,10.87,10.88,1409700,,
2026-02-02 14:10:00,10.88,10.9,10.88,10.88,733900,,
2026-02-02 14:15:00,10.88,10.89,10.87,10.88,1082800,,
2026-02-02 14:20:00,10.87,10.89,10.87,10.87,1104200,,
2026-02-02 14:25:00,10.88,10.89,10.87,10.88,1420600,,
2026-02-02 14:30:00,10.89,10.89,10.87,10.88,1687100,,
2026-02-02 14:35:00,10.88,10.89,10.87,10.89,1141500,,
2026-02-02 14:40:00,10.89,10.9,10.88,10.88,2009516,,
2026-02-02 14:45:00,10.88,10.89,10.87,10.88,1810000,,
2026-02-02 14:50:00,10.88,10.88,10.86,10.87,3905700,,
2026-02-02 14:55:00,10.86,10.87,10.85,10.87,3781000,,
2026-02-02 15:00:00,10.86,10.87,10.85,10.86,2336000,,
2026-02-03 09:35:00,10.89,10.89,10.81,10.82,7716900,,
2026-02-03 09:40:00,10.83,10.84,10.79,10.8,11462200,,
2026-02-03 09:45:00,10.79,10.81,10.77,10.8,8504080,,
2026-02-03 09:50:00,10.8,10.8,10.77,10.77,6109000,,
2026-02-03 09:55:00,10.77,10.85,10.77,10.84,3618730,,
2026-02-03 10:00:00,10.84,10.85,10.82,10.83,1353100,,
2026-02-03 10:05:00,10.83,10.83,10.8,10.81,2078900,,
2026-02-03 10:10:00,10.81,10.82,10.8,10.81,1592698,,
2026-02-03 10:15:00,10.8,10.82,10.79,10.8,1331300,,
2026-02-03 10:20:00,10.8,10.81,10.79,10.8,897501,,
2026-02-03 10:25:00,10.81,10.82,10.79,10.81,2288653,,
2026-02-03 10:30:00,10.8,10.82,10.8,10.81,1408900,,
2026-02-03 10:35:00,10.81,10.84,10.8,10.83,1933136,,
2026-02-03 10:40:00,10.82,10.83,10.8,10.83,1521700,,
2026-02-03 10:45:00,10.82,10.83,10.81,10.82,963600,,
2026-02-03 10:50:00,10.82,10.84,10.8,10.83,1272800,,
2026-02-03 10:55:00,10.83,10.83,10.81,10.82,1066000,,
2026-02-03 11:00:00,10.82,10.83,10.81,10.83,841700,,
2026-02-03 11:05:00,10.82,10.83,10.81,10.81,600547,,
2026-02-03 11:10:00,10.82,10.83,10.8,10.81,781953,,
2026-02-03 11:15:00,10.81,10.82,10.8,10.81,380000,,
2026-02-03 11:20:00,10.82,10.82,10.8,10.81,1157473,,
2026-02-03 11:25:00,10.81,10.83,10.81,10.82,318700,,
2026-02-03 11:30:00,10.82,10.83,10.81,10.82,609620,,
2026-02-03 13:05:00,10.83,10.84,10.82,10.83,971300,,
2026-02-03 13:10:00,10.82,10.84,10.82,10.82,567400,,
2026-02-03 13:15:00,10.83,10.84,10.82,10.82,532900,,
2026-02-03 13:20:00,10.82,10.83,10.82,10.83,494200,,
2026-02-03 13:25:00,10.82,10.84,10.82,10.83,610000,,
2026-02-03 13:30:00,10.83,10.84,10.82,10.83,374700,10.841800000000001,
2026-02-03 13:35:00,10.82,10.84,10.82,10.83,330100,10.840399999999999,
2026-02-03 13:40:00,10.83,10.84,10.82,10.83,589400,10.839,
2026-02-03 13:45:00,10.84,10.84,10.83,10.83,667100,10.8376,
2026-02-03 13:50:00,10.84,10.84,10.83,10.84,350400,10.836799999999998,
2026-02-03 13:55:00,10.84,10.84,10.83,10.84,419382,10.835999999999999,
2026-02-03 14:00:00,10.84,10.84,10.83,10.83,539800,10.8352,
2026-02-03 14:05:00,10.83,10.84,10.82,10.82,1081618,10.834399999999999,
2026-02-03 14:10:00,10.83,10.83,10.82,10.83,624500,10.8334,
2026-02-03 14:15:00,10.83,10.84,10.82,10.84,638100,10.8326,
2026-02-03 14:20:00,10.84,10.84,10.83,10.84,699800,10.831799999999998,
2026-02-03 14:25:00,10.84,10.84,10.83,10.84,1014530,10.831,
2026-02-03 14:30:00,10.83,10.84,10.82,10.83,1464600,10.8302,
2026-02-03 14:35:00,10.82,10.84,10.82,10.84,733782,10.8294,
2026-02-03 14:40:00,10.84,10.84,10.83,10.83,884153,10.828399999999998,
2026-02-03 14:45:00,10.84,10.85,10.83,10.85,2208600,10.8276,
2026-02-03 14:50:00,10.84,10.85,10.84,10.85,993700,10.827,
2026-02-03 14:55:00,10.85,10.86,10.84,10.85,1757300,10.826400000000001,
2026-02-03 15:00:00,10.86,10.86,10.84,10.84,2306260,10.8258,
2026-02-04 09:35:00,10.85,10.89,10.84,10.88,5700378,10.825999999999999,
2026-02-04 09:40:00,10.88,10.9,10.87,10.9,3500600,10.8268,
2026-02-04 09:45:00,10.9,10.93,10.89,10.93,4588781,10.829,
2026-02-04 09:50:00,10.92,10.96,10.92,10.93,4874800,10.831599999999998,
2026-02-04 09:55:00,10.93,10.94,10.92,10.93,2036100,10.834200000000001,
2026-02-04 10:00:00,10.93,10.94,10.92,10.92,2394100,10.837200000000001,
2026-02-04 10:05:00,10.92,10.93,10.91,10.91,1693200,10.838600000000001,
2026-02-04 10:10:00,10.91,10.92,10.9,10.91,1348800,10.8402,
2026-02-04 10:15:00,10.9,10.91,10.9,10.9,644200,10.842,
2026-02-04 10:20:00,10.91,10.91,10.89,10.89,1058959,10.843599999999999,
2026-02-04 10:25:00,10.9,10.91,10.89,10.89,893900,10.8454,
2026-02-04 10:30:00,10.89,10.91,10.89,10.91,792902,10.847600000000002,
2026-02-04 10:35:00,10.91,10.92,10.9,10.91,1120100,10.8496,
2026-02-04 10:40:00,10.92,10.92,10.91,10.91,453764,10.851600000000001,
2026-02-04 10:45:00,10.92,10.92,10.9,10.91,1209536,10.8532,
2026-02-04 10:50:00,10.91,10.91,10.9,10.9,468300,10.8546,
2026-02-04 10:55:00,10.91,10.92,10.9,10.91,803000,10.8564,
2026-02-04 11:00:00,10.91,10.93,10.91,10.93,1584712,10.8584,
2026-02-04 11:05:00,10.92,10.94,10.92,10.93,1373820,10.860600000000002,
2026-02-04 11:10:00,10.92,10.93,10.92,10.93,550500,10.8626,
2026-02-04 11:15:00,10.93,10.93,10.92,10.92,702300,10.8648,
2026-02-04 11:20:00,10.92,10.92,10.9,10.9,710000,10.8666,
2026-02-04 11:25:00,10.91,10.92,10.9,10.91,401000,10.868599999999999,
2026-02-04 11:30:00,10.91,10.92,10.91,10.91,295700,10.8706,
2026-02-04 13:05:00,10.91,10.96,10.91,10.95,4363054,10.873199999999999,
2026-02-04 13:10:00,10.95,10.96,10.94,10.95,1053400,10.8758,
2026-02-04 13:15:00,10.95,10.95,10.92,10.94,832000,10.878,
2026-02-04 13:20:00,10.94,10.94,10.93,10.93,338400,10.8802,
2026-02-04 13:25:00,10.94,10.95,10.93,10.94,1140700,10.8826,
2026-02-04 13:30:00,10.94,10.94,10.93,10.93,502100,10.884599999999999,
2026-02-04 13:35:00,10.94,10.95,10.93,10.94,782200,10.886800000000001,
2026-02-04 13:40:00,10.95,10.95,10.93,10.94,658900,10.889,
2026-02-04 13:45:00,10.94,10.95,10.93,10.94,949300,10.891200000000001,
2026-02-04 13:50:00,10.94,10.95,10.94,10.95,895500,10.893600000000001,
2026-02-04 13:55:00,10.94,10.95,10.94,10.95,712700,10.895999999999999,
2026-02-04 14:00:00,10.95,10.95,10.94,10.94,763500,10.898000000000001,
2026-02-04 14:05:00,10.94,10.96,10.94,10.95,1427806,10.9002,
2026-02-04 14:10:00,10.96,10.97,10.95,10.96,3238584,10.9028,
2026-02-04 14:15:00,10.96,10.97,10.95,10.96,848300,10.905600000000002,
2026-02-04 14:20:00,10.97,10.97,10.96,10.97,1009500,10.908399999999999,
2026-02-04 14:25:00,10.97,10.97,10.96,10.97,916100,10.911,
2026-02-04 14:30:00,10.96,10.97,10.96,10.97,914600,10.9136,
2026-02-04 14:35:00,10.97,10.97,10.96,10.96,610200,10.916000000000002,
2026-02-04 14:40:00,10.97,10.97,10.96,10.97,817138,10.9188,
2026-02-04 14:45:00,10.96,10.97,10.96,10.96,1393800,10.921199999999999,
2026-02-04 14:50:00,10.96,10.98,10.96,10.97,2511755,10.924000000000001,
2026-02-04 14:55:00,10.98,10.98,10.96,10.98,1671158,10.9266,
2026-02-04 15:00:00,10.97,10.98,10.97,10.97,1991400,10.928999999999998,
2026-02-05 09:35:00,10.98,11.01,10.97,11.0,7988557,10.931999999999999,
2026-02-05 09:40:00,11.0,11.0,10.97,10.98,3518992,10.934800000000001,
2026-02-05 09:45:00,10.98,11.0,10.97,10.97,2147900,10.9366,
2026-02-05 09:50:00,10.98,11.0,10.97,10.99,2001300,10.9384,
2026-02-05 09:55:00,10.99,11.02,10.99,11.01,2939200,10.94,
2026-02-05 10:00:00,11.02,11.05,11.0,11.05,7925913,10.9424,
2026-02-05 10:05:00,11.05,11.06,11.04,11.04,4509100,10.944600000000001,
2026-02-05 10:10:00,11.05,11.05,11.03,11.04,1959100,10.947000000000001,
2026-02-05 10:15:00,11.04,11.07,11.04,11.05,6503421,10.949799999999998,
2026-02-05 10:20:00,11.05,11.06,11.05,11.05,1241100,10.9526,
2026-02-05 10:25:00,11.05,11.06,11.04,11.05,1438500,10.955599999999999,
2026-02-05 10:30:00,11.05,11.05,11.04,11.04,1167100,10.9586,
2026-02-05 10:35:00,11.04,11.04,11.02,11.03,1372700,10.961400000000001,
2026-02-05 10:40:00,11.03,11.05,11.02,11.03,1868600,10.963799999999999,
2026-02-05 10:45:00,11.02,11.03,11.02,11.03,409900,10.966199999999999,
2026-02-05 10:50:00,11.03,11.03,11.01,11.01,1117800,10.9682,
2026-02-05 10:55:00,11.01,11.02,11.0,11.0,1616700,10.97,
2026-02-05 11:00:00,11.0,11.01,10.99,11.0,1563950,10.971999999999998,
2026-02-05 11:05:00,11.0,11.0,10.97,10.99,3631210,10.9736,
2026-02-05 11:10:00,10.99,11.0,10.98,10.98,372000,10.9746,
2026-02-05 11:15:00,10.99,11.02,10.98,11.01,1077600,10.976199999999999,
2026-02-05 11:20:00,11.03,11.04,11.02,11.04,3241700,10.9784,
2026-02-05 11:25:00,11.03,11.04,11.02,11.02,989800,10.9804,
2026-02-05 11:30:00,11.02,11.04,11.02,11.03,882100,10.982999999999999,
2026-02-05 13:05:00,11.04,11.05,11.02,11.03,2219700,10.9854,
2026-02-05 13:10:00,11.03,11.06,11.02,11.05,3553218,10.9882,
2026-02-05 13:15:00,11.05,11.07,11.03,11.04,4144900,10.99,
2026-02-05 13:20:00,11.03,11.05,11.03,11.05,1596600,10.992,
2026-02-05 13:25:00,11.05,11.06,11.05,11.06,1390450,10.9944,
2026-02-05 13:30:00,11.06,11.09,11.06,11.08,6610627,10.9974,
2026-02-05 13:35:00,11.09,11.09,11.08,11.08,2666900,11.0002,
2026-02-05 13:40:00,11.09,11.11,11.08,11.1,7386327,11.0036,
2026-02-05 13:45:00,11.1,11.11,11.09,11.1,1970700,11.0068,
2026-02-05 13:50:00,11.1,11.1,11.09,11.1,1933800,11.01,
2026-02-05 13:55:00,11.1,11.1,11.08,11.09,2060100,11.013,
2026-02-05 14:00:00,11.1,11.1,11.09,11.09,1045700,11.015799999999999,
2026-02-05 14:05:00,11.09,11.1,11.08,11.08,1723700,11.018400000000002,
2026-02-05 14:10:00,11.08,11.09,11.08,11.08,980000,11.021199999999999,
2026-02-05 14:15:00,11.08,11.09,11.08,11.09,1593800,11.024000000000001,
2026-02-05 14:20:00,11.08,11.09,11.08,11.09,1287100,11.0266,
2026-02-05 14:25:00,11.09,11.1,11.09,11.1,1061600,11.029399999999999,
2026-02-05 14:30:00,11.1,11.1,11.09,11.09,1113200,11.0318,
2026-02-05 14:35:00,11.09,11.1,11.08,11.1,3053144,11.0344,
2026-02-05 14:40:00,11.1,11.1,11.09,11.09,663800,11.036800000000001,
2026-02-05 14:45:00,11.1,11.1,11.09,11.09,1000300,11.039399999999999,
2026-02-05 14:50:00,11.1,11.1,11.09,11.09,1882553,11.0418,
2026-02-05 14:55:00,11.09,11.1,11.08,11.09,3319247,11.044400000000001,
2026-02-05 15:00:00,11.08,11.09,11.08,11.09,2017400,11.046799999999998,
2026-02-06 09:35:00,11.08,11.14,11.03,11.04,10689772,11.048,
2026-02-06 09:40:00,11.03,11.04,11.01,11.04,4588209,11.0494,
2026-02-06 09:45:00,11.04,11.05,10.99,11.0,6732700,11.0494,
2026-02-06 09:50:00,11.0,11.04,10.99,11.02,2745700,11.0502,
2026-02-06 09:55:00,11.03,11.05,11.02,11.05,2589220,11.0518,
2026-02-06 10:00:00,11.04,11.07,11.04,11.06,1627000,11.053199999999999,
2026-02-06 10:05:00,11.06,11.07,11.04,11.07,2092100,11.054400000000001,
2026-02-06 10:10:00,11.07,11.07,11.05,11.05,984100,11.054400000000001,
2026-02-06 10:15:00,11.06,11.08,11.06,11.07,806700,11.055,
2026-02-06 10:20:00,11.07,11.08,11.05,11.06,1215200,11.055399999999999,
2026-02-06 10:25:00,11.05,11.06,11.03,11.04,1584800,11.0552,
