date,open,high,low,close,volume,ma50,ma200
2026-08-07 13:25:00,1307.97,1308.55,1306.19,1308.02,25300,,
2026-08-07 13:30:00,1308.02,1308.02,1305.01,1305.12,37400,,
2026-08-07 13:35:00,1305.12,1307.0,1305.01,1306.15,36800,,
2026-08-07 13:40:00,1305.98,1306.85,1305.58,1305.69,24100,,
2026-08-07 13:45:00,1305.69,1306.24,1305.03,1306.24,29130,,
2026-08-07 13:50:00,1306.24,1306.25,1305.0,1305.16,34970,,
2026-08-07 13:55:00,1305.15,1307.73,1305.15,1307.57,31300,,
2026-08-07 14:00:00,1307.52,1308.82,1305.74,1308.82,43366,,
2026-08-07 14:05:00,1308.82,1310.49,1308.82,1309.9,58000,,
2026-08-07 14:10:00,1309.9,1310.99,1309.0,1310.9,50150,,
2026-08-07 14:15:00,1310.9,1311.95,1309.0,1311.92,47950,,
2026-08-07 14:20:00,1311.94,1313.2,1311.01,1311.52,75717,,
2026-08-07 14:25:00,1311.52,1312.98,1311.01,1311.01,39450,,
2026-08-07 14:30:00,1311.03,1311.06,1310.37,1310.84,36600,,
2026-08-07 14:35:00,1310.84,1310.84,1308.01,1308.6,33800,,
2026-08-07 14:40:00,1308.64,1309.24,1308.1,1308.53,40565,,
2026-08-07 14:45:00,1308.53,1309.0,1308.0,1308.8,45240,,
2026-08-07 14:50:00,1308.93,1309.88,1308.58,1308.92,42400,,
2026-08-07 14:55:00,1308.74,1309.0,1308.49,1308.98,50330,,
2026-08-07 15:00:00,1309.02,1309.9,1309.01,1309.22,61531,,
2026-08-10 09:35:00,1325.0,1327.0,1318.55,1321.55,519920,,
2026-08-10 09:40:00,1321.99,1328.88,1321.99,1328.87,285196,,
2026-08-10 09:45:00,1328.02,1332.47,1326.0,1332.05,239352,,
2026-08-10 09:50:00,1332.05,1332.8,1325.94,1331.97,222831,,
2026-08-10 09:55:00,1332.31,1338.2,1330.5,1338.09,330655,,
2026-08-10 10:00:00,1338.1,1342.89,1338.1,1342.79,270091,,
2026-08-10 10:05:00,1342.7,1346.24,1340.01,1343.59,241967,,
2026-08-10 10:10:00,1343.98,1348.96,1343.41,1346.65,231540,,
2026-08-10 10:15:00,1346.99,1348.78,1345.2,1345.2,143011,,
2026-08-10 10:20:00,1345.01,1348.46,1344.07,1344.26,127628,,
2026-08-10 10:25:00,1344.29,1349.87,1344.24,1348.44,198990,,
2026-08-10 10:30:00,1347.58,1349.5,1346.01,1348.49,77211,,
2026-08-10 10:35:00,1347.5,1349.96,1344.0,1344.02,107874,,
2026-08-10 10:40:00,1344.04,1346.0,1344.01,1345.73,62751,,
2026-08-10 10:45:00,1345.21,1345.73,1344.19,1345.47,46900,,
2026-08-10 10:50:00,1345.33,1349.49,1345.32,1349.49,107605,,
2026-08-10 10:55:00,1349.45,1349.67,1346.66,1349.5,102020,,
2026-08-10 11:00:00,1349.5,1349.5,1346.16,1346.99,41400,,
2026-08-10 11:05:00,1347.0,1347.18,1344.8,1345.33,66600,,
2026-08-10 11:10:00,1345.38,1347.0,1344.24,1346.04,55400,,
2026-08-10 11:15:00,1346.05,1349.95,1346.05,1348.39,102598,,
2026-08-10 11:20:00,1349.01,1352.99,1348.39,1352.9,279994,,
2026-08-10 11:25:00,1352.9,1354.91,1352.65,1354.1,120249,,
2026-08-10 11:30:00,1354.1,1354.1,1352.0,1353.18,62999,,
2026-08-10 13:05:00,1353.14,1355.82,1352.1,1354.88,187996,,
2026-08-10 13:10:00,1354.98,1355.88,1353.26,1354.57,118140,,
2026-08-10 13:15:00,1354.62,1358.92,1354.14,1357.92,148620,,
2026-08-10 13:20:00,1358.0,1359.33,1356.01,1359.33,140332,,
2026-08-10 13:25:00,1359.5,1359.55,1357.88,1357.95,85074,,
2026-08-10 13:30:00,1357.9,1359.9,1357.05,1357.67,79372,1331.3464000000001,
2026-08-10 13:35:00,1357.52,1359.95,1357.08,1357.88,91900,1332.3436000000002,
2026-08-10 13:40:00,1357.88,1359.0,1356.66,1357.99,77210,1333.401,
2026-08-10 13:45:00,1357.31,1359.5,1357.21,1357.82,115620,1334.4344,
2026-08-10 13:50:00,1357.25,1357.9,1355.27,1357.4,53224,1335.4686,
2026-08-10 13:55:00,1357.4,1359.39,1357.3,1358.99,64773,1336.5235999999998,
2026-08-10 14:00:00,1359.05,1359.05,1357.72,1357.99,47325,1337.5802,
2026-08-10 14:05:00,1357.72,1357.72,1353.0,1353.02,74647,1338.4891999999998,
